gene	Gene.Ontology.IDs
LOC111129860	GO:0000209; GO:0004842; GO:0005737; GO:0005829; GO:0006511; GO:0006915; GO:0016567; GO:0043066; GO:0050727; GO:0061630; GO:0070979; GO:1990390
LOC111129862	GO:0005737; GO:0005856; GO:0007023; GO:0043014
LOC111131781	GO:0004065; GO:0004773; GO:0005764; GO:0005768; GO:0005783; GO:0005788; GO:0005789; GO:0005794; GO:0005886; GO:0006706; GO:0007565; GO:0008484; GO:0008544; GO:0016020; GO:0043231; GO:0046872
LOC111131693	GO:0000785; GO:0003688; GO:0004386; GO:0005524; GO:0006268; GO:0006270; GO:0007049; GO:0016887; GO:0030174; GO:0042555; GO:0071162
LOC111130151	GO:0001750; GO:0005222; GO:0005223; GO:0005737; GO:0005886; GO:0007601; GO:0016020; GO:0017071; GO:0030553; GO:0042622; GO:0043195; GO:0044877; GO:0050896; GO:0051480; GO:0051899; GO:0098655
LOC111131168	GO:0005249; GO:0005251; GO:0005886; GO:0006813; GO:0008076; GO:0022843; GO:0030424; GO:0030431; GO:0032590; GO:0032809; GO:0034765; GO:0051260; GO:0071805
LOC111130633	GO:0000785; GO:0004860; GO:0005085; GO:0005096; GO:0005654; GO:0005737; GO:0006469; GO:0006914; GO:0010506; GO:0010629; GO:0016242; GO:0019901; GO:0032008; GO:0032045; GO:0042995; GO:0043547; GO:0045920; GO:0050777; GO:0098793; GO:0098794; GO:1901098; GO:1902902; GO:1903432; GO:1990316
LOC111130634	GO:0080146
LOC111131798	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881; GO:0016020; GO:0016918
LOC111130898	GO:0006813; GO:0006814; GO:0015377; GO:0016323; GO:0046873; GO:0071944; GO:0098659
LOC111130899	GO:0004888; GO:0005254; GO:0007165; GO:0007268; GO:0016594; GO:0016933; GO:0022824; GO:0030594; GO:0034707; GO:0042391; GO:0042995; GO:0045202; GO:0045211; GO:0046872; GO:0050877; GO:1902476
LOC111129980	GO:0005634; GO:0005737; GO:0005739; GO:0030544; GO:0042802; GO:0050750; GO:0051087; GO:0070628; GO:0090084
LOC111129981	GO:0005634; GO:0005737; GO:0005739; GO:0030544; GO:0042802; GO:0050750; GO:0051087; GO:0070628; GO:0090084
LOC111129948	GO:0000278; GO:0005634; GO:0005654; GO:0005730; GO:0006397; GO:0006974; GO:0008380; GO:0016607; GO:0031048; GO:0046833; GO:0048255; GO:0051301; GO:1902369
LOC111128906	GO:0001782; GO:0005085; GO:0005829; GO:0005886; GO:0007265; GO:0008286; GO:0033081; GO:0042129; GO:0043547; GO:0046982; GO:0051057; GO:2000973
LOC111128907	GO:0009953; GO:0016020; GO:0031333; GO:0035091; GO:0043508; GO:0046329; GO:0048264; GO:2000016
LOC111131765	GO:0005576; GO:0016020
LOC111131674	GO:0004504; GO:0004598; GO:0005507; GO:0006518; GO:0030658
LOC111130595	GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008061; GO:0008270
LOC111130788	GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008270
LOC111128454	GO:0000786; GO:0003677; GO:0005634; GO:0005654; GO:0005829; GO:0030527; GO:0046982
LOC111127878	GO:0001764; GO:0005737; GO:0005813; GO:0005814; GO:0005911; GO:0007098; GO:0030010; GO:0030030; GO:0031023; GO:0034451; GO:0035148; GO:0036064; GO:0097733; GO:1902017
LOC111127877	GO:0005737; GO:0005874
LOC111128140	GO:0001618; GO:0005164; GO:0005175; GO:0005654; GO:0005737; GO:0005739; GO:0006924; GO:0008270; GO:0032088; GO:0097191; GO:1901030
LOC111130552	GO:0003723; GO:0005730; GO:0032040; GO:0042274
LOC111130867	GO:0005765; GO:0007015; GO:0030027; GO:0031941; GO:0032420; GO:0034198; GO:0042149; GO:0051015; GO:0061462; GO:0098871; GO:0140007; GO:1904262
LOC111128059	GO:0000045; GO:0000407; GO:0000422; GO:0005789; GO:0005811; GO:0032266; GO:0034045; GO:0034727; GO:0044805; GO:0061709; GO:0120013
LOC111127946	GO:0004068; GO:0004782; GO:0005737; GO:0019449; GO:0019452; GO:0030170; GO:0042412
LOC111129515	GO:0005739; GO:0047545
LOC111129513	GO:0005737; GO:0005856; GO:0008021; GO:0008270; GO:0016567; GO:0030425; GO:0043161; GO:0061630
LOC111129250	GO:0001534; GO:0001535; GO:0003341; GO:0005929; GO:0005930; GO:0035082; GO:0060294; GO:0062177; GO:0120221
LOC111129249	GO:0001942; GO:0005634; GO:0005737; GO:0005829; GO:0008285; GO:0030216; GO:0035329; GO:0042802; GO:0043065; GO:0045600; GO:0046620; GO:0050673; GO:0050680; GO:0050821; GO:0051091; GO:0060038; GO:0060044; GO:0060090; GO:0060412; GO:0060487; GO:0060575; GO:0097283; GO:1902174; GO:2000036
LOC111127965	GO:0000281; GO:0000331; GO:0001778; GO:0004112; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0006611; GO:0017024; GO:0019887; GO:0019900; GO:0019901; GO:0030234; GO:0031012; GO:0031013; GO:0031285; GO:0045861; GO:0048306; GO:0050839; GO:0051284; GO:0061122; GO:0072666; GO:0170005; GO:1903665
LOC111128371	GO:0004930; GO:0005385; GO:0005497; GO:0005634; GO:0005739; GO:0005802; GO:0005886; GO:0006829; GO:0006882; GO:0007343; GO:0022883; GO:0031966; GO:0048471; GO:0070830; GO:0071577; GO:1905562; GO:2000654
LOC111130516	GO:0005262; GO:0005516; GO:0005737; GO:0005886; GO:0006811; GO:0006874; GO:0007602; GO:0007608; GO:0008273; GO:0008277; GO:0009644; GO:0010469; GO:0010628; GO:0015293; GO:0016020; GO:0016324; GO:0021630; GO:0031982; GO:0035725; GO:0036368; GO:0042756; GO:0048306; GO:0050849; GO:0050911; GO:0055074; GO:0070166; GO:0070588; GO:0071486; GO:0071805; GO:0086009; GO:0097186; GO:0098703; GO:0120199; GO:1903998; GO:1990034; GO:1990680; GO:1990834
LOC111128068	GO:0005412; GO:0005886
LOC111130771	GO:0003735; GO:0005840; GO:0006412; GO:1990904
LOC111131374	GO:0000077; GO:0000776; GO:0000781; GO:0002039; GO:0003684; GO:0003712; GO:0005634; GO:0005654; GO:0005657; GO:0005737; GO:0006281; GO:0006303; GO:0006355; GO:0006974; GO:0016604; GO:0035064; GO:0035861; GO:0042162; GO:0042393; GO:0043565; GO:0045830; GO:0045944; GO:0051260; GO:0061629; GO:0061649; GO:0071481; GO:1990391; GO:2000042
LOC111129220	GO:0003723; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006378; GO:0007616; GO:0043005; GO:0043631; GO:0046872; GO:1990817
LOC111129219	GO:0000184; GO:0000294; GO:0000781; GO:0000785; GO:0000932; GO:0000956; GO:0003682; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006260; GO:0006281; GO:0006449; GO:0008270; GO:0016887; GO:0032201; GO:0032204; GO:0032508; GO:0035145; GO:0036121; GO:0042162; GO:0044530; GO:0044770; GO:0044877; GO:0048471; GO:0061014; GO:0061158; GO:0071044; GO:0071222; GO:0071347
LOC111130165	GO:0001525; GO:0005737; GO:0005886; GO:0005925; GO:0007173; GO:0008286; GO:0030971; GO:0035556; GO:0035924; GO:0071363
LOC111130747	GO:0003723; GO:0005654; GO:0005730; GO:0008270
LOC111131397	GO:0005576; GO:0006006; GO:0008364; GO:0016491; GO:0046693; GO:0050660; GO:0140762
LOC111131569	GO:0002224; GO:0004888; GO:0005886; GO:0045087; GO:0050135; GO:0061809
LOC111128790	GO:0005783; GO:0005789; GO:0006633; GO:0006636; GO:0008020; GO:0009922; GO:0019367; GO:0030148; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102337; GO:0102756
LOC111130622	GO:0000217; GO:0000722; GO:0000724; GO:0000775; GO:0000781; GO:0000803; GO:0003697; GO:0005524; GO:0005634; GO:0005737; GO:0006974; GO:0007059; GO:0016605; GO:0016607; GO:0016887; GO:0018393; GO:0019827; GO:0030054; GO:0030261; GO:0030915; GO:0034184; GO:0035061; GO:0035861; GO:0044772; GO:0044828; GO:0051301; GO:0051984; GO:0071459; GO:0090398
LOC111131276	GO:0000287; GO:0000400; GO:0000403; GO:0000405; GO:0000723; GO:0000724; GO:0000731; GO:0000781; GO:0003677; GO:0003678; GO:0003682; GO:0004527; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006259; GO:0006260; GO:0006268; GO:0006284; GO:0006302; GO:0006974; GO:0006979; GO:0007420; GO:0007568; GO:0008340; GO:0008408; GO:0009267; GO:0009378; GO:0010225; GO:0010259; GO:0016607; GO:0016887; GO:0030145; GO:0031297; GO:0032201; GO:0032405; GO:0032508; GO:0040009; GO:0042803; GO:0043005; GO:0043138; GO:0044806; GO:0044877; GO:0051345; GO:0051880; GO:0061749; GO:0061820; GO:0061821; GO:0061849; GO:0070337; GO:0071480; GO:0090398; GO:0090399; GO:0090656; GO:0098530; GO:1902570; GO:1905773
LOC111131671	GO:0000932; GO:0003723; GO:0005634; GO:0005737; GO:0006449; GO:0035456; GO:0043022; GO:0075523; GO:1990825; GO:2001125
LOC111131126	GO:0000981; GO:0003677; GO:0005634
LOC111130216	GO:0002084; GO:0005886; GO:0008474; GO:0010008; GO:0043197; GO:0055038; GO:0098839
LOC111131823	GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003682; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006357; GO:0010628; GO:0016055; GO:0030316; GO:0030318; GO:0030336; GO:0032991; GO:0042127; GO:0043010; GO:0043066; GO:0045165; GO:0045670; GO:0045893; GO:0045944; GO:0046849; GO:0046983; GO:0065003; GO:0070888; GO:1902362; GO:2000144; GO:2001141
LOC111130902	
LOC111130733	GO:0000139; GO:0006497; GO:0006679; GO:0006687; GO:0008120; GO:0008544; GO:0009966; GO:0016020; GO:0030154; GO:0030216; GO:0033210; GO:0048666; GO:0061436; GO:0098856; GO:0102769; GO:1903575
LOC111130479	GO:0005737; GO:0005886; GO:0008126; GO:0034338; GO:0106435
LOC111130478	GO:0004747; GO:0005524; GO:0005634; GO:0005829; GO:0006098; GO:0019303; GO:0042802; GO:0046872
LOC111131435	GO:0004139; GO:0005654; GO:0005737; GO:0009264; GO:0016052; GO:0046121; GO:0046386
LOC111130591	GO:0005739; GO:0016226; GO:0042802; GO:0046872; GO:0051536
LOC111130590	GO:0002128; GO:0005783; GO:0030234; GO:0030488; GO:0032471; GO:0055088
LOC111130279	GO:0003383; GO:0005737; GO:0005856; GO:0005886; GO:0008104; GO:0032970; GO:0035332; GO:0043296; GO:0098592
LOC111131364	GO:0000145; GO:0001736; GO:0005829; GO:0006887; GO:0006893; GO:0015031; GO:0030496; GO:0031267; GO:0072659; GO:1904019; GO:1905515
LOC111131365	GO:0005765; GO:0016192; GO:0032418; GO:0099078
LOC111128029	GO:0005615; GO:0007035; GO:0008021; GO:0030672; GO:0031267; GO:0043291; GO:0098992
LOC111128025	GO:0003943; GO:0004065; GO:0005739; GO:0005764; GO:0005791; GO:0005794; GO:0006914; GO:0007417; GO:0007584; GO:0008484; GO:0009268; GO:0009986; GO:0010632; GO:0010976; GO:0030207; GO:0030209; GO:0043627; GO:0043890; GO:0046872; GO:0051597; GO:0061580; GO:0097065
LOC111128875	GO:0005576; GO:0016491; GO:0046872
LOC111128455	GO:0005576; GO:0016491; GO:0046872
LOC111131741	GO:0005576; GO:0016491; GO:0046872
LOC111130695	GO:0001673; GO:0005737; GO:0007286; GO:0042826; GO:0045892; GO:0046872
LOC111128424	GO:0000978; GO:0000981; GO:0001228; GO:0003700; GO:0004879; GO:0005634; GO:0005654; GO:0006357; GO:0007601; GO:0008270; GO:0008502; GO:0035881; GO:0042462; GO:0042752; GO:0043565; GO:0045668; GO:0045892; GO:0045893; GO:0045944; GO:0046548; GO:0046549; GO:0048511; GO:0060041; GO:0060221; GO:0071300; GO:1990837
LOC111128424	GO:0000122; GO:0000977; GO:0000978; GO:0004879; GO:0005634; GO:0006357; GO:0007552; GO:0008270; GO:0016319; GO:0040034; GO:0045944
LOC111130163	GO:0005506; GO:0005737; GO:0005789; GO:0006805; GO:0008392; GO:0016712; GO:0019373; GO:0020037; GO:0043231; GO:0070330
LOC111130160	GO:0002933; GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0005886; GO:0006082; GO:0006805; GO:0008202; GO:0008210; GO:0008392; GO:0008401; GO:0016712; GO:0019373; GO:0020037; GO:0034875; GO:0042178; GO:0042572; GO:0042573; GO:0042759; GO:0043231; GO:0046456; GO:0070330; GO:0070989; GO:0097267; GO:0101020
LOC111130162	GO:0002933; GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0005886; GO:0006082; GO:0006805; GO:0008202; GO:0008210; GO:0008392; GO:0008401; GO:0016712; GO:0019373; GO:0020037; GO:0034875; GO:0042178; GO:0042572; GO:0042573; GO:0042759; GO:0043231; GO:0046456; GO:0070330; GO:0070989; GO:0097267; GO:0101020
LOC111130162	GO:0005506; GO:0005789; GO:0008392; GO:0019369; GO:0020037; GO:0043651; GO:0070330; GO:0071614
LOC111128585	GO:0004842; GO:0005085; GO:0005737; GO:0005794; GO:0005829; GO:0006914; GO:0010507; GO:0016020; GO:0016567; GO:0021702; GO:0022038; GO:0031175; GO:0050885
LOC111130734	GO:0003677; GO:0005634; GO:0005737; GO:0006357
LOC111128153	GO:0005730; GO:0006364; GO:0032040; GO:0042274; GO:0045943
LOC111128687	GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0009374; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872
LOC111128687	GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872
LOC111128688	GO:0000124; GO:0003713; GO:0005634; GO:0005654; GO:0005669; GO:0006282; GO:0006355; GO:0016251; GO:0016573; GO:0035521; GO:0035522; GO:0043484; GO:0043966; GO:0045893; GO:0046695; GO:0046982; GO:0051123; GO:1904672
LOC111128731	GO:0004867; GO:0005576; GO:0010466
LOC111130958	GO:0004867; GO:0005576; GO:0010466
LOC111128340	GO:0004867; GO:0005576
LOC111131508	GO:0000786; GO:0003677; GO:0005634; GO:0005654; GO:0005829; GO:0030527; GO:0046982
LOC111131507	GO:0001764; GO:0005737; GO:0005813; GO:0005814; GO:0005911; GO:0007098; GO:0030010; GO:0030030; GO:0031023; GO:0034451; GO:0035148; GO:0036064; GO:0097733; GO:1902017
LOC111131505	GO:0005737; GO:0005874
LOC111127960	GO:0001618; GO:0005164; GO:0005175; GO:0005654; GO:0005737; GO:0005739; GO:0006924; GO:0008270; GO:0032088; GO:0097191; GO:1901030
LOC111131812	GO:0003723; GO:0005730; GO:0032040; GO:0042274
LOC111131811	GO:0005765; GO:0007015; GO:0030027; GO:0031941; GO:0032420; GO:0034198; GO:0042149; GO:0051015; GO:0061462; GO:0098871; GO:0140007; GO:1904262
LOC111128047	GO:0000045; GO:0000407; GO:0000422; GO:0005789; GO:0005811; GO:0032266; GO:0034045; GO:0034727; GO:0044805; GO:0061709; GO:0120013
LOC111131388	GO:0004068; GO:0004782; GO:0005737; GO:0019449; GO:0019452; GO:0030170; GO:0042412
LOC111129864	GO:0005739; GO:0047545
LOC111129863	GO:0005737; GO:0005856; GO:0008021; GO:0008270; GO:0016567; GO:0030425; GO:0043161; GO:0061630
LOC111129218	GO:0001534; GO:0001535; GO:0003341; GO:0005929; GO:0005930; GO:0035082; GO:0060294; GO:0062177; GO:0120221
LOC111129217	GO:0001942; GO:0005634; GO:0005737; GO:0005829; GO:0008285; GO:0030216; GO:0035329; GO:0042802; GO:0043065; GO:0045600; GO:0046620; GO:0050673; GO:0050680; GO:0050821; GO:0051091; GO:0060038; GO:0060044; GO:0060090; GO:0060412; GO:0060487; GO:0060575; GO:0097283; GO:1902174; GO:2000036
LOC111130666	GO:0000281; GO:0000331; GO:0001778; GO:0004112; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0006611; GO:0017024; GO:0019887; GO:0019900; GO:0019901; GO:0030234; GO:0031012; GO:0031013; GO:0031285; GO:0045861; GO:0048306; GO:0050839; GO:0051284; GO:0061122; GO:0072666; GO:0170005; GO:1903665
LOC111128435	GO:0000215; GO:0006388
LOC111130627	GO:0004591; GO:0005739; GO:0005759; GO:0006091; GO:0006096; GO:0006099; GO:0030976
LOC111130626	GO:0005178; GO:0005737; GO:0007160; GO:0007229; GO:0030055; GO:0048738; GO:0050829; GO:0050839
LOC111128088	GO:0001736; GO:0005813; GO:0005829; GO:0005929; GO:0007411; GO:0007608; GO:0015031; GO:0021772; GO:0032391; GO:0032880; GO:0034260; GO:0034464; GO:0035264; GO:0036064; GO:0045198; GO:0045444; GO:0048560; GO:0050893; GO:0051492; GO:0060122; GO:0060170; GO:0060219; GO:0060271; GO:0061326; GO:0061629; GO:0072659; GO:0097730; GO:1903251; GO:1905515
LOC111128090	GO:0005783; GO:0005793; GO:0006888; GO:0015031; GO:0016020
LOC111129482	GO:0005634; GO:0005739
LOC111131289	GO:0005576; GO:0006508; GO:0008236
LOC111130842	GO:0005778; GO:0006631; GO:0006650; GO:0008611; GO:0016287; GO:0031966
LOC111130483	GO:0009535; GO:0010028; GO:0046422
LOC111128234	GO:0000122; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0001764; GO:0003682; GO:0005634; GO:0006357; GO:0007411; GO:0010628; GO:0021759; GO:0021772; GO:0021800; GO:0021831; GO:0021846; GO:0021853; GO:0030900; GO:0035265; GO:0044241; GO:0045944; GO:0046622; GO:0050678; GO:0072148; GO:1904936; GO:1990837
LOC111131403	GO:0001756; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0007398; GO:0007412; GO:0008542; GO:0021767; GO:0021855; GO:0022008; GO:0022029; GO:0030901; GO:0033504; GO:0043524; GO:0043565; GO:0061374; GO:0061379; GO:0061381
LOC111130320	GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008270
LOC111130086	GO:0002819; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006470; GO:0008330; GO:0008432; GO:0010633; GO:0016311; GO:0016791; GO:0017017; GO:0017018; GO:0032496; GO:0032873; GO:0033549; GO:0033550; GO:0035970; GO:0043508; GO:0044387; GO:0045088; GO:0045591; GO:0046329; GO:0048273; GO:0048709; GO:0048715; GO:0050680; GO:0051403; GO:0060266; GO:0070373; GO:0090335; GO:1903753; GO:1905042; GO:1990264
LOC111128792	GO:0004842; GO:0007049; GO:0016567; GO:0030496; GO:0031463; GO:0032465; GO:0051301; GO:0097602
LOC111130231	GO:0005672; GO:0006367
LOC111130432	GO:0004996; GO:0005886; GO:0007166; GO:0007186; GO:0007187; GO:0007189; GO:0007267; GO:0008284; GO:0009755; GO:0009986; GO:0016323; GO:0038023; GO:0038194; GO:0043235; GO:0044877; GO:0120162; GO:1904588; GO:1905229
LOC111128042	GO:0003735; GO:0005739; GO:0005763; GO:0032543
LOC111128042	GO:0003735; GO:0005739; GO:0005763; GO:0006412
LOC111130438	GO:0005737; GO:0005874; GO:0030286; GO:0036158; GO:0042995; GO:0043014; GO:0045504
LOC111128642	GO:0000118; GO:0001223; GO:0001650; GO:0003677; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0005829; GO:0006357; GO:0030374; GO:0033142; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0050847; GO:0071393
LOC111129819	GO:0003924; GO:0005525; GO:0005783; GO:0007029; GO:0007030; GO:0016020; GO:0042802; GO:0051260; GO:0098826; GO:1990809
LOC111127981	GO:0000159; GO:0005634; GO:0007165; GO:0019888
LOC111127981	GO:0000159; GO:0004721; GO:0005634; GO:0005654; GO:0005829; GO:0006470; GO:0007165; GO:0007399; GO:0019888; GO:0035307; GO:0072542
LOC111128098	GO:0004867; GO:0005576
LOC111130933	GO:0004867; GO:0005576; GO:0010466
LOC111128751	GO:0004867; GO:0005576; GO:0010466
LOC111128991	GO:0000124; GO:0003713; GO:0005634; GO:0005654; GO:0005669; GO:0006282; GO:0006355; GO:0016251; GO:0016573; GO:0035521; GO:0035522; GO:0043484; GO:0043966; GO:0045893; GO:0046695; GO:0046982; GO:0051123; GO:1904672
LOC111128990	GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872
LOC111128990	GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0009374; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872
LOC111128132	GO:0005730; GO:0006364; GO:0032040; GO:0042274; GO:0045943
LOC111131146	GO:0003677; GO:0005634; GO:0005737; GO:0006357
LOC111131457	GO:0004842; GO:0005085; GO:0005737; GO:0005794; GO:0005829; GO:0006914; GO:0010507; GO:0016020; GO:0016567; GO:0021702; GO:0022038; GO:0031175; GO:0050885
LOC111130455	GO:0002933; GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0005886; GO:0006082; GO:0006805; GO:0008202; GO:0008210; GO:0008392; GO:0008401; GO:0016712; GO:0019373; GO:0020037; GO:0034875; GO:0042178; GO:0042572; GO:0042573; GO:0042759; GO:0043231; GO:0046456; GO:0070330; GO:0070989; GO:0097267; GO:0101020
LOC111128574	GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0006805; GO:0007608; GO:0008392; GO:0016712; GO:0019373; GO:0020037; GO:0043231; GO:0070330
LOC111128571	GO:0002933; GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0005886; GO:0006082; GO:0006805; GO:0008202; GO:0008210; GO:0008392; GO:0008401; GO:0016712; GO:0019373; GO:0020037; GO:0034875; GO:0042178; GO:0042572; GO:0042573; GO:0042759; GO:0043231; GO:0046456; GO:0070330; GO:0070989; GO:0097267; GO:0101020
LOC111128554	GO:0000978; GO:0000981; GO:0001228; GO:0003700; GO:0004879; GO:0005634; GO:0005654; GO:0006357; GO:0007601; GO:0008270; GO:0008502; GO:0035881; GO:0042462; GO:0042752; GO:0043565; GO:0045668; GO:0045892; GO:0045893; GO:0045944; GO:0046548; GO:0046549; GO:0048511; GO:0060041; GO:0060221; GO:0071300; GO:1990837
LOC111128358	GO:0001673; GO:0005737; GO:0007286; GO:0042826; GO:0045892; GO:0046872
LOC111128358	GO:0001673; GO:0005737; GO:0007286; GO:0042826; GO:0045892; GO:0046872
LOC111131635	GO:0005576; GO:0016491; GO:0046872
LOC111131772	GO:0005576; GO:0016491; GO:0046872
LOC111131774	GO:0005576; GO:0016491; GO:0046872
LOC111128443	GO:0003943; GO:0004065; GO:0005739; GO:0005764; GO:0005791; GO:0005794; GO:0006914; GO:0007417; GO:0007584; GO:0008484; GO:0009268; GO:0009986; GO:0010632; GO:0010976; GO:0030207; GO:0030209; GO:0043627; GO:0043890; GO:0046872; GO:0051597; GO:0061580; GO:0097065
LOC111127911	GO:0005615; GO:0007035; GO:0008021; GO:0030672; GO:0031267; GO:0043291; GO:0098992
LOC111131260	GO:0005765; GO:0016192; GO:0032418; GO:0099078
LOC111131258	GO:0000145; GO:0001736; GO:0005829; GO:0006887; GO:0006893; GO:0015031; GO:0030496; GO:0031267; GO:0072659; GO:1904019; GO:1905515
LOC111130241	GO:0003383; GO:0005737; GO:0005856; GO:0005886; GO:0008104; GO:0032970; GO:0035332; GO:0043296; GO:0098592
LOC111130607	GO:0002128; GO:0030488
LOC111130608	GO:0005739; GO:0016226; GO:0042802; GO:0046872; GO:0051536
LOC111131512	GO:0004139; GO:0005654; GO:0005737; GO:0009264; GO:0016052; GO:0046121; GO:0046386
LOC111130276	GO:0004747; GO:0005524; GO:0005634; GO:0005829; GO:0006098; GO:0019303; GO:0042802; GO:0046872
LOC111130277	GO:0005737; GO:0005886; GO:0008126; GO:0034338; GO:0106435
LOC111131692	GO:0000139; GO:0006497; GO:0006679; GO:0006687; GO:0008120; GO:0008544; GO:0009966; GO:0016020; GO:0030154; GO:0030216; GO:0033210; GO:0048666; GO:0061436; GO:0098856; GO:0102769; GO:1903575
